,order_id,date,time
5525,9267,2015-06-05,12:18:54
5526,9269,2015-06-05,12:30:23
5527,9270,2015-06-05,12:47:39
5528,9272,2015-06-05,12:54:41
5529,9273,2015-06-05,13:15:47
5530,9275,2015-06-05,13:34:45
5531,9277,2015-06-05,13:57:43
5532,9278,2015-06-05,14:04:21
5533,9280,2015-06-05,14:13:12
5534,9284,2015-06-05,15:15:15
5535,9287,2015-06-05,15:53:40
5536,9288,2015-06-05,15:59:12
5537,9289,2015-06-05,16:06:51
5538,9290,2015-06-05,16:13:16
5539,9291,2015-06-05,16:14:12
5540,9297,2015-06-05,17:35:01
5541,9299,2015-06-05,18:00:05
5542,9303,2015-06-05,18:27:52
5543,9304,2015-06-05,18:29:22
5544,9305,2015-06-05,18:29:57
5545,9307,2015-06-05,18:47:56
5546,9308,2015-06-05,18:49:04
5547,9310,2015-06-05,19:09:14
5548,9311,2015-06-05,19:09:41
5549,9312,2015-06-05,19:25:56
5550,9313,2015-06-05,19:37:05
5551,9314,2015-06-05,19:37:58
5552,9317,2015-06-05,19:53:38
5553,9318,2015-06-05,20:07:16
5554,9321,2015-06-05,20:58:28
5555,9323,2015-06-05,21:01:50
5556,9327,2015-06-05,22:20:39
5557,9328,2015-06-05,22:24:34
5558,9329,2015-06-05,23:01:44
5559,9330,2015-06-06,12:27:50
5560,9331,2015-06-06,12:40:05
5561,9335,2015-06-06,13:07:30
5562,9336,2015-06-06,13:15:34
5563,9338,2015-06-06,13:20:41
5564,9339,2015-06-06,13:41:44
5565,9341,2015-06-06,13:51:51
5566,9342,2015-06-06,14:04:35
5567,9343,2015-06-06,14:12:23
5568,9344,2015-06-06,14:17:20
5569,9345,2015-06-06,14:43:00
5570,9347,2015-06-06,15:19:33
5571,9349,2015-06-06,15:43:34
5572,9352,2015-06-06,16:42:41
5573,9354,2015-06-06,16:59:08
5574,9355,2015-06-06,17:06:41
5575,9356,2015-06-06,17:39:19
5576,9357,2015-06-06,17:48:34
5577,9358,2015-06-06,17:50:15
5578,9359,2015-06-06,17:52:06
5579,9360,2015-06-06,17:53:10
5580,9362,2015-06-06,18:02:38
5581,9363,2015-06-06,18:12:21
5582,9365,2015-06-06,18:53:28
5583,9366,2015-06-06,18:54:23
5584,9367,2015-06-06,18:55:35
5585,9369,2015-06-06,19:06:55
5586,9370,2015-06-06,19:13:35
5587,9371,2015-06-06,19:19:13
5588,9375,2015-06-06,19:29:25
5589,9376,2015-06-06,19:35:15
5590,9379,2015-06-06,20:08:10
5591,9383,2015-06-06,21:05:28
5592,9384,2015-06-06,21:10:51
5593,9386,2015-06-06,22:02:50
5594,9387,2015-06-06,22:04:42
5595,9388,2015-06-06,22:12:57
5596,9389,2015-06-06,22:55:29
5597,9390,2015-06-06,23:02:18
5598,9393,2015-06-07,12:35:07
5599,9394,2015-06-07,12:38:31
5600,9396,2015-06-07,12:45:42
5601,9398,2015-06-07,13:37:18
5602,9399,2015-06-07,13:46:37
5603,9400,2015-06-07,14:05:54
5604,9401,2015-06-07,14:12:34
5605,9408,2015-06-07,15:48:12
5606,9411,2015-06-07,16:06:31
5607,9412,2015-06-07,16:24:57
5608,9418,2015-06-07,17:18:18
5609,9419,2015-06-07,17:28:15
5610,9420,2015-06-07,17:32:53
5611,9421,2015-06-07,17:39:43
5612,9422,2015-06-07,17:41:11
5613,9423,2015-06-07,17:46:01
5614,9425,2015-06-07,18:02:14
5615,9426,2015-06-07,18:04:32
5616,9427,2015-06-07,18:09:27
5617,9428,2015-06-07,18:26:06
5618,9429,2015-06-07,18:29:40
5619,9430,2015-06-07,18:39:30
5620,9432,2015-06-07,18:50:27
5621,9433,2015-06-07,18:50:35
5622,9434,2015-06-07,18:59:13
5623,9436,2015-06-07,19:25:32
5624,9438,2015-06-07,19:43:41
5625,9439,2015-06-07,20:28:24
5626,9441,2015-06-07,21:07:28
5627,9442,2015-06-07,21:14:20
5628,9443,2015-06-07,21:31:49
5629,9445,2015-06-07,22:17:59
5630,9446,2015-06-08,11:40:54
5631,9447,2015-06-08,11:53:59
5632,9449,2015-06-08,11:59:07
5633,9450,2015-06-08,12:00:36
5634,9451,2015-06-08,12:11:20
5635,9452,2015-06-08,12:28:43
5636,9453,2015-06-08,12:31:45
5637,9455,2015-06-08,12:36:47
5638,9458,2015-06-08,12:57:08
5639,9460,2015-06-08,13:04:04
5640,9462,2015-06-08,13:26:34
5641,9463,2015-06-08,13:26:37
5642,9465,2015-06-08,13:59:54
5643,9467,2015-06-08,14:25:49
5644,9469,2015-06-08,14:46:09
5645,9473,2015-06-08,16:48:08
5646,9479,2015-06-08,17:44:00
5647,9483,2015-06-08,18:03:51
5648,9484,2015-06-08,18:20:09
5649,9485,2015-06-08,18:21:42
5650,9487,2015-06-08,18:30:58
5651,9490,2015-06-08,18:46:41
5652,9491,2015-06-08,18:48:31
5653,9493,2015-06-08,18:59:40
5654,9494,2015-06-08,19:15:17
5655,9495,2015-06-08,19:15:41
5656,9501,2015-06-08,21:06:29
5657,9502,2015-06-08,21:47:59
5658,9503,2015-06-08,22:23:26
5659,9506,2015-06-09,11:55:15
5660,9508,2015-06-09,12:07:38
5661,9511,2015-06-09,12:11:21
5662,9512,2015-06-09,12:29:59
5663,9513,2015-06-09,12:42:51
5664,9515,2015-06-09,12:46:36
5665,9517,2015-06-09,12:56:24
5666,9518,2015-06-09,12:58:08
5667,9520,2015-06-09,13:19:08
5668,9522,2015-06-09,13:24:58
5669,9524,2015-06-09,13:48:24
5670,9526,2015-06-09,14:05:58
5671,9530,2015-06-09,14:38:58
5672,9532,2015-06-09,14:49:14
5673,9533,2015-06-09,14:59:23
5674,9534,2015-06-09,15:08:04
5675,9536,2015-06-09,16:06:53
5676,9538,2015-06-09,16:27:25
5677,9539,2015-06-09,16:33:42
5678,9541,2015-06-09,16:46:56
5679,9542,2015-06-09,17:00:19
5680,9543,2015-06-09,17:05:58
5681,9545,2015-06-09,17:14:17
5682,9547,2015-06-09,17:29:10
5683,9548,2015-06-09,17:34:42
5684,9549,2015-06-09,17:47:42
5685,9550,2015-06-09,17:51:14
5686,9552,2015-06-09,18:30:00
5687,9553,2015-06-09,18:49:09
5688,9554,2015-06-09,18:59:04
5689,9560,2015-06-09,20:11:07
5690,9563,2015-06-09,20:42:21
5691,9564,2015-06-09,20:53:24
5692,9565,2015-06-09,20:58:15
5693,9566,2015-06-09,21:03:53
5694,9567,2015-06-09,21:42:20
5695,9571,2015-06-10,11:49:26
5696,9572,2015-06-10,12:01:19
5697,9574,2015-06-10,12:13:01
5698,9576,2015-06-10,12:27:17
5699,9579,2015-06-10,12:38:34
5700,9580,2015-06-10,12:44:49
5701,9581,2015-06-10,12:50:18
5702,9582,2015-06-10,12:55:46
5703,9583,2015-06-10,13:06:28
5704,9584,2015-06-10,13:06:29
5705,9586,2015-06-10,13:15:21
5706,9587,2015-06-10,13:17:50
5707,9590,2015-06-10,13:34:29
5708,9591,2015-06-10,13:56:58
5709,9592,2015-06-10,14:19:49
5710,9593,2015-06-10,14:22:15
5711,9594,2015-06-10,14:40:05
5712,9595,2015-06-10,15:33:02
5713,9596,2015-06-10,15:55:45
5714,9599,2015-06-10,16:08:07
5715,9600,2015-06-10,16:28:19
5716,9601,2015-06-10,16:34:20
5717,9602,2015-06-10,17:03:57
5718,9604,2015-06-10,17:32:37
5719,9606,2015-06-10,17:36:12
5720,9609,2015-06-10,18:09:00
5721,9610,2015-06-10,18:18:42
5722,9611,2015-06-10,18:23:15
5723,9615,2015-06-10,18:56:45
5724,9616,2015-06-10,19:10:03
5725,9617,2015-06-10,19:44:27
5726,9618,2015-06-10,20:16:51
5727,9619,2015-06-10,20:26:35
5728,9620,2015-06-10,21:45:01
5729,9621,2015-06-10,22:10:55
5730,9624,2015-06-11,11:35:49
5731,9626,2015-06-11,11:58:25
5732,9627,2015-06-11,12:01:33
5733,9628,2015-06-11,12:03:40
5734,9630,2015-06-11,12:12:58
5735,9631,2015-06-11,12:18:23
5736,9633,2015-06-11,12:50:57
5737,9634,2015-06-11,12:52:36
5738,9635,2015-06-11,12:59:19
5739,9636,2015-06-11,13:06:58
5740,9638,2015-06-11,13:13:03
5741,9639,2015-06-11,13:24:09
5742,9640,2015-06-11,13:24:50
5743,9642,2015-06-11,13:34:07
5744,9643,2015-06-11,13:40:06
5745,9645,2015-06-11,14:08:01
5746,9646,2015-06-11,14:25:16
5747,9647,2015-06-11,14:26:07
5748,9652,2015-06-11,15:25:11
5749,9653,2015-06-11,15:57:56
5750,9654,2015-06-11,15:58:18
5751,9657,2015-06-11,16:13:21
5752,9659,2015-06-11,16:33:54
5753,9660,2015-06-11,16:39:15
5754,9662,2015-06-11,17:26:40
5755,9663,2015-06-11,17:28:39
5756,9664,2015-06-11,17:33:45
5757,9666,2015-06-11,17:45:47
5758,9667,2015-06-11,17:47:35
5759,9668,2015-06-11,18:05:41
5760,9669,2015-06-11,18:14:01
5761,9670,2015-06-11,18:17:23
5762,9672,2015-06-11,18:19:52
5763,9674,2015-06-11,18:30:26
5764,9675,2015-06-11,18:42:40
5765,9676,2015-06-11,19:14:04
5766,9679,2015-06-11,20:02:12
5767,9683,2015-06-11,20:10:05
5768,9684,2015-06-11,20:12:31
5769,9685,2015-06-11,20:33:52
5770,9686,2015-06-11,21:03:42
5771,9687,2015-06-11,21:04:43
5772,9692,2015-06-12,12:06:28
5773,9693,2015-06-12,12:09:32
5774,9695,2015-06-12,12:28:13
5775,9696,2015-06-12,12:31:47
5776,9698,2015-06-12,12:48:33
5777,9699,2015-06-12,12:58:48
5778,9701,2015-06-12,13:08:40
5779,9702,2015-06-12,13:10:02
5780,9708,2015-06-12,14:10:55
5781,9712,2015-06-12,15:17:32
5782,9713,2015-06-12,15:29:38
5783,9714,2015-06-12,15:32:54
5784,9715,2015-06-12,15:37:01
5785,9716,2015-06-12,15:39:41
5786,9718,2015-06-12,15:52:38
5787,9719,2015-06-12,15:54:59
5788,9720,2015-06-12,16:16:31
5789,9723,2015-06-12,16:55:31
5790,9725,2015-06-12,17:12:23
5791,9726,2015-06-12,17:13:43
5792,9727,2015-06-12,17:25:15
5793,9728,2015-06-12,17:39:20
5794,9729,2015-06-12,17:41:15
5795,9730,2015-06-12,17:59:29
5796,9731,2015-06-12,18:08:14
5797,9734,2015-06-12,18:43:49
5798,9735,2015-06-12,18:53:08
5799,9737,2015-06-12,19:20:18
5800,9738,2015-06-12,19:20:22
5801,9742,2015-06-12,20:05:46
5802,9748,2015-06-12,20:51:01
5803,9749,2015-06-12,21:32:06
5804,9750,2015-06-12,21:32:54
5805,9751,2015-06-12,22:26:52
5806,9752,2015-06-13,12:23:13
5807,9756,2015-06-13,13:02:45
5808,9757,2015-06-13,13:03:20
5809,9759,2015-06-13,13:17:54
5810,9760,2015-06-13,13:26:22
5811,9761,2015-06-13,13:40:36
5812,9762,2015-06-13,13:57:43
5813,9764,2015-06-13,14:51:27
5814,9765,2015-06-13,14:52:18
5815,9766,2015-06-13,14:54:51
5816,9767,2015-06-13,14:59:22
5817,9768,2015-06-13,15:15:14
5818,9769,2015-06-13,16:07:15
5819,9770,2015-06-13,16:09:25
5820,9773,2015-06-13,16:17:30
5821,9774,2015-06-13,16:40:24
5822,9775,2015-06-13,16:40:44
5823,9776,2015-06-13,16:44:37
5824,9777,2015-06-13,16:58:52
5825,9778,2015-06-13,17:01:55
5826,9779,2015-06-13,17:15:14
5827,9780,2015-06-13,17:42:36
5828,9781,2015-06-13,17:47:28
5829,9783,2015-06-13,18:15:08
5830,9784,2015-06-13,18:16:54
5831,9786,2015-06-13,18:19:17
5832,9787,2015-06-13,18:20:30
5833,9788,2015-06-13,18:25:56
5834,9789,2015-06-13,18:47:01
5835,9790,2015-06-13,18:52:49
5836,9791,2015-06-13,18:53:13
5837,9792,2015-06-13,18:54:10
5838,9794,2015-06-13,19:09:41
5839,9796,2015-06-13,19:44:56
5840,9797,2015-06-13,20:00:41
5841,9798,2015-06-13,20:03:31
5842,9799,2015-06-13,20:07:28
5843,9803,2015-06-13,20:27:55
5844,9804,2015-06-13,20:32:47
5845,9805,2015-06-13,20:56:24
5846,9807,2015-06-13,21:28:17
5847,9808,2015-06-13,21:32:45
5848,9809,2015-06-13,21:42:22
5849,9810,2015-06-13,21:53:11
5850,9812,2015-06-13,22:01:22
5851,9814,2015-06-13,22:29:59
5852,9815,2015-06-13,22:33:46
5853,9818,2015-06-14,12:35:57
5854,9819,2015-06-14,12:39:38
5855,9820,2015-06-14,12:58:59
5856,9821,2015-06-14,12:59:00
5857,9822,2015-06-14,13:19:04
5858,9823,2015-06-14,13:27:11
5859,9824,2015-06-14,13:58:34
5860,9825,2015-06-14,13:59:00
5861,9828,2015-06-14,14:37:19
5862,9830,2015-06-14,14:49:29
5863,9832,2015-06-14,15:13:55
5864,9834,2015-06-14,16:04:54
5865,9835,2015-06-14,16:08:54
5866,9836,2015-06-14,16:33:45
5867,9839,2015-06-14,16:48:52
5868,9843,2015-06-14,17:44:43
5869,9846,2015-06-14,18:06:41
5870,9848,2015-06-14,18:19:00
5871,9849,2015-06-14,18:22:49
5872,9850,2015-06-14,18:35:49
5873,9851,2015-06-14,18:37:14
5874,9853,2015-06-14,18:51:40
5875,9854,2015-06-14,19:03:21
5876,9856,2015-06-14,19:32:46
5877,9858,2015-06-14,20:14:24
5878,9859,2015-06-14,20:27:49
5879,9860,2015-06-14,20:49:49
5880,9861,2015-06-14,21:36:05
5881,9862,2015-06-14,21:47:27
5882,9863,2015-06-14,21:49:57
5883,9865,2015-06-15,11:57:29
5884,9866,2015-06-15,12:06:32
5885,9867,2015-06-15,12:07:56
5886,9869,2015-06-15,12:15:34
5887,9870,2015-06-15,12:15:41
5888,9876,2015-06-15,12:48:24
5889,9879,2015-06-15,13:05:09
5890,9880,2015-06-15,13:07:03
5891,9881,2015-06-15,13:18:59
5892,9882,2015-06-15,13:26:20
5893,9884,2015-06-15,13:43:42
5894,9885,2015-06-15,13:43:55
5895,9888,2015-06-15,15:35:01
5896,9889,2015-06-15,15:41:39
5897,9892,2015-06-15,15:53:20
5898,9893,2015-06-15,16:06:29
5899,9894,2015-06-15,16:06:45
5900,9895,2015-06-15,16:16:21
5901,9896,2015-06-15,16:16:51
5902,9897,2015-06-15,16:34:16
5903,9899,2015-06-15,16:44:29
5904,9900,2015-06-15,16:48:03
5905,9902,2015-06-15,16:55:24
5906,9905,2015-06-15,17:26:22
5907,9906,2015-06-15,17:28:42
5908,9907,2015-06-15,17:29:55
5909,9908,2015-06-15,17:32:16
5910,9910,2015-06-15,17:53:27
5911,9911,2015-06-15,17:57:57
5912,9912,2015-06-15,18:02:30
5913,9913,2015-06-15,18:06:31
5914,9914,2015-06-15,18:14:13
5915,9915,2015-06-15,18:14:37
5916,9916,2015-06-15,18:31:17
5917,9917,2015-06-15,18:31:46
5918,9918,2015-06-15,18:37:08
5919,9919,2015-06-15,18:48:00
5920,9921,2015-06-15,19:07:21
5921,9922,2015-06-15,19:18:21
5922,9925,2015-06-15,20:09:54
5923,9926,2015-06-15,20:32:00
5924,9927,2015-06-15,20:38:12
5925,9928,2015-06-15,20:49:03
5926,9929,2015-06-15,20:55:50
5927,9930,2015-06-15,21:10:32
5928,9932,2015-06-15,21:46:27
5929,9933,2015-06-15,21:46:52
5930,9934,2015-06-15,21:50:00
5931,9936,2015-06-15,22:54:40
5932,9937,2015-06-16,11:16:25
5933,9938,2015-06-16,11:30:04
5934,9940,2015-06-16,12:10:24
5935,9942,2015-06-16,12:15:57
5936,9944,2015-06-16,12:39:14
5937,9945,2015-06-16,12:52:38
5938,9946,2015-06-16,13:02:23
5939,9947,2015-06-16,13:03:51
5940,9949,2015-06-16,13:10:38
5941,9953,2015-06-16,13:59:12
5942,9954,2015-06-16,14:01:06
5943,9955,2015-06-16,14:08:19
5944,9956,2015-06-16,15:07:09
5945,9957,2015-06-16,15:21:28
5946,9958,2015-06-16,16:25:49
5947,9959,2015-06-16,16:34:27
5948,9960,2015-06-16,16:44:02
5949,9961,2015-06-16,16:49:02
5950,9962,2015-06-16,17:09:45
5951,9963,2015-06-16,17:12:09
5952,9964,2015-06-16,17:19:00
5953,9965,2015-06-16,17:25:22
5954,9966,2015-06-16,17:27:11
5955,9967,2015-06-16,17:48:26
5956,9968,2015-06-16,17:53:25
5957,9969,2015-06-16,18:03:19
5958,9971,2015-06-16,18:07:41
5959,9976,2015-06-16,19:02:40
5960,9978,2015-06-16,19:17:31
5961,9980,2015-06-16,19:26:39
5962,9981,2015-06-16,19:50:03
5963,9982,2015-06-16,19:50:33
5964,9987,2015-06-16,21:42:01
5965,9988,2015-06-16,22:17:42
5966,9989,2015-06-16,22:25:07
5967,9992,2015-06-17,11:18:25
5968,9996,2015-06-17,11:48:19
5969,9997,2015-06-17,11:53:46
5970,9999,2015-06-17,12:05:21
5971,10000,2015-06-17,12:18:44
5972,10002,2015-06-17,12:39:08
5973,10003,2015-06-17,12:42:25
5974,10004,2015-06-17,12:44:31
5975,10006,2015-06-17,12:46:11
5976,10007,2015-06-17,12:57:10
5977,10009,2015-06-17,13:58:20
5978,10010,2015-06-17,14:03:39
5979,10011,2015-06-17,14:08:34
5980,10013,2015-06-17,14:35:51
5981,10014,2015-06-17,14:41:35
5982,10015,2015-06-17,14:41:37
5983,10016,2015-06-17,15:15:05
5984,10018,2015-06-17,15:37:30
5985,10019,2015-06-17,15:42:11
5986,10020,2015-06-17,15:44:55
5987,10021,2015-06-17,15:45:22
5988,10022,2015-06-17,16:16:55
5989,10024,2015-06-17,16:56:53
5990,10025,2015-06-17,16:57:22
5991,10026,2015-06-17,17:10:01
5992,10027,2015-06-17,17:13:53
5993,10028,2015-06-17,17:19:14
5994,10029,2015-06-17,17:38:59
5995,10031,2015-06-17,17:59:29
5996,10033,2015-06-17,18:26:13
5997,10034,2015-06-17,18:48:59
5998,10035,2015-06-17,18:55:49
5999,10036,2015-06-17,18:59:12
6000,10037,2015-06-17,19:03:27
6001,10038,2015-06-17,19:09:14
6002,10041,2015-06-17,21:02:38
6003,10042,2015-06-17,21:07:29
6004,10043,2015-06-17,21:22:31
6005,10044,2015-06-17,21:52:02
6006,10045,2015-06-18,11:24:50
6007,10047,2015-06-18,11:41:38
6008,10049,2015-06-18,11:50:22
6009,10050,2015-06-18,11:51:53
6010,10051,2015-06-18,12:02:43
6011,10052,2015-06-18,12:09:32
6012,10059,2015-06-18,13:08:07
6013,10061,2015-06-18,13:17:01
6014,10063,2015-06-18,13:32:02
6015,10065,2015-06-18,13:42:24
6016,10066,2015-06-18,13:49:00
6017,10067,2015-06-18,13:50:47
6018,10069,2015-06-18,14:16:56
6019,10070,2015-06-18,14:46:28
6020,10076,2015-06-18,16:07:56
6021,10077,2015-06-18,16:09:26
6022,10078,2015-06-18,16:15:34
6023,10080,2015-06-18,16:24:32
6024,10082,2015-06-18,16:56:19
6025,10083,2015-06-18,17:09:05
6026,10084,2015-06-18,17:34:43
6027,10087,2015-06-18,18:08:31
6028,10088,2015-06-18,18:19:05
6029,10092,2015-06-18,18:52:17
6030,10093,2015-06-18,19:08:25
6031,10094,2015-06-18,19:18:25
6032,10097,2015-06-18,19:35:24
6033,10099,2015-06-18,20:13:48
6034,10100,2015-06-18,21:48:46
6035,10102,2015-06-19,11:55:58
6036,10103,2015-06-19,12:06:49
6037,10104,2015-06-19,12:09:37
6038,10106,2015-06-19,12:20:53
6039,10107,2015-06-19,12:26:44
6040,10108,2015-06-19,12:30:11
6041,10109,2015-06-19,12:30:44
6042,10110,2015-06-19,12:31:07
6043,10114,2015-06-19,12:45:30
6044,10117,2015-06-19,13:35:09
6045,10119,2015-06-19,13:38:04
6046,10120,2015-06-19,13:40:04
6047,10123,2015-06-19,14:15:44
6048,10126,2015-06-19,14:43:37
6049,10128,2015-06-19,14:51:48
6050,10129,2015-06-19,14:58:46
6051,10130,2015-06-19,15:22:35
6052,10131,2015-06-19,15:28:45
6053,10132,2015-06-19,15:39:08
6054,10133,2015-06-19,15:41:32
6055,10134,2015-06-19,16:01:36
6056,10136,2015-06-19,16:11:22
6057,10145,2015-06-19,17:40:54
6058,10150,2015-06-19,19:02:52
6059,10151,2015-06-19,19:08:26
6060,10153,2015-06-19,19:49:16
6061,10154,2015-06-19,19:52:48
6062,10155,2015-06-19,20:04:41
6063,10158,2015-06-19,20:37:28
6064,10160,2015-06-19,20:46:19
6065,10161,2015-06-19,20:47:07
6066,10162,2015-06-19,20:58:34
6067,10165,2015-06-19,21:12:01
6068,10166,2015-06-19,21:19:19
6069,10167,2015-06-19,21:27:52
6070,10168,2015-06-19,21:32:27
6071,10170,2015-06-19,21:46:20
6072,10172,2015-06-19,22:26:01
6073,10176,2015-06-20,11:45:20
6074,10178,2015-06-20,12:07:12
6075,10179,2015-06-20,12:18:46
6076,10180,2015-06-20,12:25:42
6077,10181,2015-06-20,12:27:38
6078,10182,2015-06-20,12:30:48
6079,10183,2015-06-20,12:36:46
6080,10184,2015-06-20,13:23:37
6081,10186,2015-06-20,13:35:54
6082,10187,2015-06-20,14:11:09
6083,10188,2015-06-20,14:27:59
6084,10190,2015-06-20,15:32:13
6085,10192,2015-06-20,15:54:03
6086,10194,2015-06-20,16:28:11
6087,10200,2015-06-20,17:28:19
6088,10201,2015-06-20,17:37:48
6089,10204,2015-06-20,18:19:42
6090,10207,2015-06-20,18:52:35
6091,10209,2015-06-20,19:50:42
6092,10212,2015-06-20,20:19:36
6093,10213,2015-06-20,20:21:10
6094,10217,2015-06-20,21:27:48
6095,10218,2015-06-20,21:35:21
6096,10219,2015-06-20,22:09:01
6097,10222,2015-06-20,23:02:59
6098,10223,2015-06-21,11:31:04
6099,10226,2015-06-21,12:22:26
6100,10227,2015-06-21,12:40:14
6101,10230,2015-06-21,13:19:02
6102,10232,2015-06-21,13:40:06
6103,10233,2015-06-21,13:50:13
6104,10236,2015-06-21,14:22:19
6105,10238,2015-06-21,14:26:54
6106,10242,2015-06-21,14:56:22
6107,10245,2015-06-21,15:29:49
6108,10246,2015-06-21,16:25:04
6109,10247,2015-06-21,16:35:59
6110,10252,2015-06-21,17:41:23
6111,10253,2015-06-21,18:00:04
6112,10254,2015-06-21,18:18:57
6113,10255,2015-06-21,18:20:20
6114,10257,2015-06-21,18:29:43
6115,10261,2015-06-21,19:16:03
6116,10263,2015-06-21,19:31:37
6117,10264,2015-06-21,19:45:14
6118,10265,2015-06-21,20:09:30
6119,10266,2015-06-21,20:15:06
6120,10267,2015-06-21,20:47:55
6121,10269,2015-06-21,21:00:55
6122,10270,2015-06-21,21:19:15
6123,10274,2015-06-22,11:42:58
6124,10275,2015-06-22,11:49:10
6125,10277,2015-06-22,12:25:50
6126,10281,2015-06-22,12:48:22
6127,10282,2015-06-22,12:48:32
6128,10284,2015-06-22,13:02:24
6129,10285,2015-06-22,13:04:31
6130,10287,2015-06-22,13:15:45
6131,10288,2015-06-22,13:20:53
6132,10290,2015-06-22,13:34:22
6133,10291,2015-06-22,14:09:17
6134,10293,2015-06-22,14:22:04
6135,10296,2015-06-22,15:42:42
6136,10297,2015-06-22,15:46:22
6137,10299,2015-06-22,16:08:10
6138,10300,2015-06-22,16:19:32
6139,10301,2015-06-22,16:41:58
6140,10306,2015-06-22,17:59:23
6141,10307,2015-06-22,18:02:36
6142,10308,2015-06-22,18:08:15
6143,10309,2015-06-22,18:28:24
6144,10310,2015-06-22,18:28:45
6145,10313,2015-06-22,19:14:44
6146,10314,2015-06-22,19:27:42
6147,10316,2015-06-22,19:32:13
6148,10317,2015-06-22,19:37:38
6149,10319,2015-06-22,20:02:45
6150,10320,2015-06-22,20:05:29
6151,10322,2015-06-22,20:16:37
6152,10323,2015-06-22,20:35:52
6153,10325,2015-06-22,21:18:20
6154,10326,2015-06-22,21:23:14
6155,10327,2015-06-22,21:34:23
6156,10331,2015-06-23,11:49:48
6157,10332,2015-06-23,11:55:05
6158,10333,2015-06-23,12:06:43
6159,10334,2015-06-23,12:07:43
6160,10335,2015-06-23,12:18:09
6161,10336,2015-06-23,12:35:03
6162,10337,2015-06-23,12:35:12
6163,10340,2015-06-23,12:50:13
6164,10342,2015-06-23,12:54:47
6165,10344,2015-06-23,13:04:57
6166,10345,2015-06-23,13:19:27
6167,10346,2015-06-23,13:46:11
6168,10347,2015-06-23,13:49:02
6169,10350,2015-06-23,14:06:25
6170,10352,2015-06-23,14:23:23
6171,10353,2015-06-23,14:31:07
6172,10354,2015-06-23,14:42:01
6173,10355,2015-06-23,14:51:28
6174,10358,2015-06-23,15:37:01
6175,10360,2015-06-23,16:32:20
6176,10361,2015-06-23,16:55:19
6177,10362,2015-06-23,17:04:28
6178,10363,2015-06-23,17:17:43
6179,10365,2015-06-23,17:43:29
6180,10367,2015-06-23,18:24:33
6181,10368,2015-06-23,18:25:11
6182,10369,2015-06-23,18:28:48
6183,10370,2015-06-23,18:30:47
6184,10372,2015-06-23,18:46:44
6185,10374,2015-06-23,19:07:01
6186,10375,2015-06-23,19:10:46
6187,10376,2015-06-23,19:18:41
6188,10378,2015-06-23,20:16:35
6189,10379,2015-06-23,20:21:08
6190,10380,2015-06-23,20:30:03
6191,10381,2015-06-23,20:37:21
6192,10382,2015-06-23,20:40:20
6193,10386,2015-06-23,21:50:10
6194,10387,2015-06-23,22:16:45
6195,10388,2015-06-24,11:29:31
6196,10390,2015-06-24,11:40:02
6197,10391,2015-06-24,12:11:02
6198,10392,2015-06-24,12:13:42
6199,10393,2015-06-24,12:25:09
6200,10395,2015-06-24,12:34:29
6201,10397,2015-06-24,12:53:35
6202,10400,2015-06-24,13:05:48
6203,10401,2015-06-24,13:13:12
6204,10405,2015-06-24,13:34:40
6205,10409,2015-06-24,14:17:31
6206,10410,2015-06-24,14:18:18
6207,10414,2015-06-24,16:19:12
6208,10415,2015-06-24,16:49:46
6209,10416,2015-06-24,17:04:37
6210,10417,2015-06-24,17:06:37
6211,10419,2015-06-24,17:19:20
6212,10422,2015-06-24,17:23:54
6213,10423,2015-06-24,17:25:55
6214,10425,2015-06-24,17:36:07
6215,10428,2015-06-24,18:11:37
6216,10432,2015-06-24,18:45:24
6217,10434,2015-06-24,19:05:39
6218,10436,2015-06-24,19:35:59
6219,10437,2015-06-24,19:43:49
6220,10440,2015-06-24,20:07:37
6221,10443,2015-06-24,20:42:03
6222,10445,2015-06-24,21:28:24
6223,10446,2015-06-24,21:35:35
6224,10448,2015-06-24,21:40:21
6225,10449,2015-06-24,22:03:03
6226,10450,2015-06-25,11:15:19
6227,10454,2015-06-25,11:36:02
6228,10455,2015-06-25,11:50:21
6229,10460,2015-06-25,12:44:51
6230,10461,2015-06-25,12:49:19
6231,10462,2015-06-25,13:18:06
6232,10466,2015-06-25,13:44:36
6233,10468,2015-06-25,14:01:53
6234,10470,2015-06-25,14:34:16
6235,10471,2015-06-25,14:44:09
6236,10474,2015-06-25,15:11:35
6237,10475,2015-06-25,15:16:24
6238,10476,2015-06-25,15:21:37
6239,10478,2015-06-25,15:27:09
6240,10479,2015-06-25,15:33:58
6241,10481,2015-06-25,16:30:49
6242,10484,2015-06-25,17:19:05
6243,10489,2015-06-25,17:52:06
6244,10492,2015-06-25,18:34:07
6245,10496,2015-06-25,19:07:19
6246,10498,2015-06-25,19:22:18
6247,10499,2015-06-25,19:22:30
6248,10500,2015-06-25,19:29:28
6249,10502,2015-06-25,20:30:54
6250,10506,2015-06-25,21:10:40
6251,10507,2015-06-25,21:15:37
6252,10512,2015-06-26,11:39:16
6253,10513,2015-06-26,11:47:49
6254,10514,2015-06-26,12:12:43
6255,10516,2015-06-26,12:32:09
6256,10518,2015-06-26,12:46:24
6257,10519,2015-06-26,12:57:16
6258,10520,2015-06-26,12:59:55
6259,10522,2015-06-26,13:26:10
6260,10523,2015-06-26,13:36:00
